Time [h],Current [A],Terminal voltage [V],Discharge capacity [A.h],Volume-averaged cell temperature [K]
0.0,81.0,3.7660909160598073,0.0,297.2909077
0.00016671667166716673,81.0,3.727005370406777,0.013504050405040508,297.2909077
0.00033343334333433346,81.0,3.6893819894951645,0.027008100810081013,297.2909077
0.0005001500150015001,81.0,3.6566898774581906,0.04051215121512153,297.2909077
0.0006668666866686669,81.0,3.628091204009224,0.05401620162016202,297.2909077
0.0008335833583358336,81.0,3.6026348787436016,0.06752025202520254,297.2909077
0.0010003000300030003,81.0,3.579606866887466,0.08102430243024306,297.2909077
0.0011670167016701672,81.0,3.558490580304529,0.09452835283528357,297.2909077
0.0013337333733373338,81.0,3.5389133729926003,0.10803240324032409,297.2909077
0.0015004500450045005,81.0,3.5206000578322896,0.12153645364536458,297.2909077
0.0016671667166716672,81.0,3.5033414398964373,0.1350405040504051,297.2909077
0.001833883388338834,81.0,3.4869734294698977,0.1485445544554456,297.2909077
0.0020006000600060006,81.0,3.4713619834652705,0.16204860486048608,297.2909077
0.0021673167316731672,81.0,3.45639343994704,0.17555265526552655,297.2909077
0.0023340334033403343,81.0,3.441966516934283,0.1890567056705671,297.2909077
0.002500750075007501,81.0,3.427985188759399,0.20256075607560756,297.2909077
0.0026674667466746677,81.0,3.4143510300214417,0.21606480648064802,297.2909077
0.0028341834183418344,81.0,3.4009526469321325,0.22956885688568845,297.2909077
0.003000900090009001,81.0,3.387647496615309,0.243072907290729,297.2909077
0.003167616761676168,81.0,3.3742231441802835,0.2565769576957695,297.2909077
0.0033343334333433344,81.0,3.3602895012528036,0.2700810081008099,297.2909077
0.003501050105010501,81.0,3.344856806960175,0.28358505850585036,297.2909077
0.0036428986836765905,81.0,3.3262464107277516,0.2950747933778036,297.2909077
