Time [h],Current [A],Terminal voltage [V],Discharge capacity [A.h],Volume-averaged cell temperature [K],Actual resistance [Ohm]
0.00024002400240024006,46.0,3.838239659469279,0.011041104110411037,297.2909077,0.08343999259715824
0.0002500250025002501,46.0,3.837028170592272,0.011501150115011497,297.2909077,0.0834136558824407
0.0002600260026002601,46.0,3.8358244125729994,0.011961196119611958,297.2909077,0.08338748722984782
0.00027002700270027007,46.0,3.8346285351669382,0.012421242124212417,297.2909077,0.08336148989493344
0.00028002800280028,46.0,3.833440666365985,0.012881288128812876,297.2909077,0.0833356666601301
0.00029002900290029006,46.0,3.8322608904702338,0.013341334133413336,297.2909077,0.08331001935804856
0.00030003000300030005,46.0,3.8310892730917834,0.013801380138013795,297.2909077,0.08328454941503877
0.00031003100310031005,46.0,3.8299258647035446,0.014261426142614254,297.2909077,0.08325925792833792
0.00032003200320032004,46.0,3.828770697643046,0.014721472147214714,297.2909077,0.08323414560093578
0.00033003300330033004,46.0,3.827623788212882,0.015181518151815173,297.2909077,0.08320921278723657
0.00034003400340034003,46.0,3.8264851385474152,0.015641564156415634,297.2909077,0.08318445953363947
0.0003500350035003501,46.0,3.8253547382737896,0.01610161016101609,297.2909077,0.0831598856146476
0.00036003600360036013,46.0,3.82423256599155,0.01656165616561655,297.2909077,0.08313549056503369
0.00037003700370037007,46.0,3.823118590592,0.017021702170217007,297.2909077,0.08311127370852174
0.00038003800380038006,46.0,3.8220127724357202,0.017481748174817464,297.2909077,0.08308723418338522
0.00039003900390039006,46.0,3.8209150644043377,0.017941794179417922,297.2909077,0.08306337096531169
0.00040004000400040005,46.0,3.819825412840613,0.01840184018401838,297.2909077,0.08303968288783942
0.0004100410041004101,46.0,3.8187437583892256,0.018861886188618837,297.2909077,0.08301616866063534
0.00042004200420042004,46.0,3.8176700367491136,0.019321932193219295,297.2909077,0.0829928268858503
0.00043004300430043004,46.0,3.8166041793469283,0.019781978197819752,297.2909077,0.08296965607275932
0.00044004400440044003,46.0,3.815546113940068,0.02024202420242021,297.2909077,0.08294665465087105
0.0004500450045004501,46.0,3.814495765156742,0.020702070207020667,297.2909077,0.0829238209816683
0.00046004600460046013,46.0,3.8134530549797083,0.021162116211621125,297.2909077,0.0829011533691241
0.00047004700470047007,46.0,3.812417903179502,0.021622162216221583,297.2909077,0.08287865006911961
0.0004800480048004801,46.0,3.8113902277024208,0.02208220822082204,297.2909077,0.08285630929787871
0.0004900490049004902,46.0,3.810369945017883,0.022542254225422498,297.2909077,0.0828341292395192
0.0005000500050005002,46.0,3.8093569704292753,0.023002300230022955,297.2909077,0.08281210805281033
0.0005100510051005102,46.0,3.8083512183520103,0.023462346234623413,297.2909077,0.08279024387721762
0.0005200520052005202,46.0,3.8073526025620583,0.02392239223922387,297.2909077,0.08276853483830561
0.0005300530053005301,46.0,3.806361036417919,0.024382438243824328,297.2909077,0.08274697905256345
0.0005400540054005401,46.0,3.8053764330586715,0.024842484248424786,297.2909077,0.08272557463171025
0.0005500550055005501,46.0,3.804398705580454,0.025302530253025243,297.2909077,0.08270431968653161
0.00056005600560056,46.0,3.803427767193502,0.0257625762576257,297.2909077,0.08268321233029352
0.0005700570057005701,46.0,3.802463531361664,0.02622262226222616,297.2909077,0.08266225068177531
0.0005800580058005801,46.0,3.8015059119260934,0.026682668266826616,297.2909077,0.08264143286795855
0.0005900590059005901,46.0,3.800554823214676,0.027142714271427074,297.2909077,0.082620757026406
0.0006000600060006001,46.0,3.799610180138551,0.02760276027602753,297.2909077,0.0826002213073598
0.00061006100610061,46.0,3.798671898277031,0.02806280628062799,297.2909077,0.08257982387558763
0.0006200620062006201,46.0,3.797739893951989,0.028522852285228446,297.2909077,0.08255956291199976
0.0006300630063006301,46.0,3.796814084292804,0.028982898289828904,297.2909077,0.08253943661506095
0.0006400640064006401,46.0,3.7958943872927033,0.02944294429442936,297.2909077,0.08251944320201529
0.0006500650065006501,46.0,3.794980721857421,0.02990299029902982,297.2909077,0.08249958090994394
0.0006600660066006601,46.0,3.794073007846854,0.030363036303630277,297.2909077,0.08247984799667074
0.0006700670067006701,46.0,3.7931711661104477,0.030823082308230734,297.2909077,0.08246024274153148
0.0006800680068006801,46.0,3.792275115656428,0.03128312831283119,297.2909077,0.0824407633838354
0.0006900690069006902,46.0,3.7913847823891733,0.03174317431743165,297.2909077,0.08242140831280811
0.0007000700070007002,46.0,3.7905000902798713,0.03220322032203211,297.2909077,0.08240217587564938
0.0007100710071007102,46.0,3.7896209643795764,0.032663266326632565,297.2909077,0.08238306444303427
0.0007200720072007203,46.0,3.788747330831312,0.03312331233123302,297.2909077,0.08236407240937635
0.0007300730073007301,46.0,3.787879116878837,0.03358335833583348,297.2909077,0.0823451981930182
0.0007400740074007401,46.0,3.7870162508724,0.03404340434043394,297.2909077,0.08232644023635652
0.0007500750075007501,46.0,3.786158662271791,0.034503450345034395,297.2909077,0.0823077970059085
0.0007600760076007601,46.0,3.7853062816469794,0.03496349634963485,297.2909077,0.08228926699232564
0.0007700770077007702,46.0,3.784459040676607,0.03542354235423531,297.2909077,0.08227084871036103
0.0007800780078007801,46.0,3.783616872144531,0.03588358835883577,297.2909077,0.08225254069879416
0.0007900790079007901,46.0,3.7827797099346885,0.036343634363436225,297.2909077,0.08223434152031932
0.0008000800080008001,46.0,3.7819474890244,0.03680368036803668,297.2909077,0.08221624976139999
0.0008100810081008101,46.0,3.7811201454763586,0.03726372637263714,297.2909077,0.08219826403209475
0.0008200820082008202,46.0,3.7802976164294098,0.0377237723772376,297.2909077,0.08218038296585674
0.0008300830083008301,46.0,3.7794798400882983,0.038183818381838056,297.2909077,0.08216260521931083
0.0008400840084008401,46.0,3.778666755712489,0.03864386438643851,297.2909077,0.08214492947201063
0.0008500850085008501,46.0,3.7778583036042024,0.03910391039103897,297.2909077,0.08212735442617831
0.0008600860086008601,46.0,3.7770544270058486,0.03956395639563943,297.2909077,0.08210987884795323
0.0008700870087008702,46.0,3.7762550662753362,0.040024002400239886,297.2909077,0.08209250144076818
0.0008800880088008801,46.0,3.775460164768077,0.04048404840484034,297.2909077,0.08207522097321907
0.0008900890089008902,46.0,3.7746696668282675,0.0409440944094408,297.2909077,0.08205803623539712
0.0009000900090009002,46.0,3.7738835177743537,0.04140414041404126,297.2909077,0.08204094603857291
0.0009100910091009102,46.0,3.7731016638842076,0.041864186418641716,297.2909077,0.08202394921487408
0.0009200920092009203,46.0,3.772324052380097,0.042324232423242174,297.2909077,0.08200704461695862
0.0009300930093009303,46.0,3.771550631413442,0.04278427842784263,297.2909077,0.08199023111768353
0.0009400940094009401,46.0,3.770781350049484,0.04324432443244309,297.2909077,0.08197350760977139
0.0009500950095009501,46.0,3.770016158251836,0.043704370437043547,297.2909077,0.0819568730054747
0.0009600960096009602,46.0,3.7692550068670156,0.044164416441644004,297.2909077,0.08194032623623947
0.0009700970097009702,46.0,3.7684978476089475,0.04462446244624446,297.2909077,0.08192386625236843
0.0009800980098009803,46.0,3.767744633043491,0.04508450845084492,297.2909077,0.08190749202268459
0.0009900990099009903,46.0,3.7669953165730337,0.04554455445544538,297.2909077,0.08189120253419638
0.0010001000100010003,46.0,3.766249852421124,0.046004600460045834,297.2909077,0.08187499679176356
0.0010101010101010103,46.0,3.765508195617235,0.04646464646464629,297.2909077,0.08185887381776598
0.0010201020102010203,46.0,3.764770301981622,0.04692469246924675,297.2909077,0.08184283265177439
0.0010301030103010303,46.0,3.7640361281103205,0.04738473847384721,297.2909077,0.08182687235022436
0.0010401040104010403,46.0,3.7633056313602866,0.047844784478447665,297.2909077,0.08181099198609319
0.0010501050105010503,46.0,3.762578769834711,0.04830483048304812,297.2909077,0.08179519064858068
0.0010601060106010603,46.0,3.761855502368498,0.04876487648764858,297.2909077,0.08177946744279344
0.0010701070107010703,46.0,3.761135788513923,0.04922492249224904,297.2909077,0.0817638214894331
0.0010801080108010803,46.0,3.7604195885264975,0.049684968496849495,297.2909077,0.08174825192448908
0.0010901090109010903,46.0,3.7597068633510218,0.05014501450144995,297.2909077,0.08173275789893526
0.0011001100110011003,46.0,3.7589975746078466,0.05060506050605041,297.2909077,0.08171733857843144
0.0011101110111011103,46.0,3.75829168457935,0.05106510651065087,297.2909077,0.08170199314302935
0.00112011201120112,46.0,3.7575891561966284,0.051525152515251325,297.2909077,0.08168672078688323
0.0011301130113011303,46.0,3.7568899530264086,0.05198519851985178,297.2909077,0.0816715207179654
0.0011401140114011402,46.0,3.7561940392581716,0.05244524452445224,297.2909077,0.08165639215778633
0.0011501150115011502,46.0,3.755501379691517,0.0529052905290527,297.2909077,0.08164133434111993
0.0011601160116011602,46.0,3.7548119397237425,0.053365336533653156,297.2909077,0.08162634651573353
0.00117011701170117,46.0,3.7541256853376526,0.05382538253825361,297.2909077,0.08161142794212288
0.0011801180118011802,46.0,3.753442583089588,0.05428542854285407,297.2909077,0.0815965778932519
0.0011901190119011902,46.0,3.7527626000976873,0.05474547454745453,297.2909077,0.08158179565429755
0.0012001200120012002,46.0,3.752085704030373,0.055205520552054986,297.2909077,0.0815670805223994
0.0012101210121012102,46.0,3.75141186309506,0.055665566556655444,297.2909077,0.08155243180641435
0.00122012201220122,46.0,3.750741046027086,0.0561256125612559,297.2909077,0.08153784882667578
0.0012301230123012302,46.0,3.7500732220788655,0.05658565856585636,297.2909077,0.08152333091475794
0.0012401240124012402,46.0,3.749408361009259,0.057045704570456816,297.2909077,0.08150887741324475
0.0012501250125012502,46.0,3.7487464330731686,0.057505750575057274,297.2909077,0.08149448767550367
0.0012601260126012602,46.0,3.748087409011329,0.05796579657965773,297.2909077,0.08148016106546367
0.0012701270127012702,46.0,3.7474312600403343,0.05842584258425819,297.2909077,0.08146589695739857
0.0012801280128012802,46.0,3.746777957842854,0.05888588858885865,297.2909077,0.08145169473571422
0.0012901290129012902,46.0,3.7461274745580715,0.059345934593459104,297.2909077,0.08143755379474069
0.0013001300130013002,46.0,3.745479782772306,0.05980598059805956,297.2909077,0.0814234735385284
0.0013101310131013102,46.0,3.744834855509856,0.06026602660266002,297.2909077,0.08140945338064905
0.0013201320132013201,46.0,3.744192666224026,0.06072607260726048,297.2909077,0.08139549274400057
0.0013301330133013301,46.0,3.743553188788352,0.061186118611860935,297.2909077,0.08138159106061635
0.0013401340134013401,46.0,3.7429163974880133,0.06164616461646139,297.2909077,0.08136774777147855
0.0013501350135013501,46.0,3.742282267011441,0.06210621062106185,297.2909077,0.08135396232633567
0.0013601360136013601,46.0,3.7416507724420933,0.0625662566256623,297.2909077,0.08134023418352376
0.0013701370137013701,46.0,3.741021889250435,0.06302630263026275,297.2909077,0.08132656280979207
0.0013801380138013803,46.0,3.740395593286066,0.0634863486348632,297.2909077,0.08131294768013186
0.0013901390139013903,46.0,3.739771860770055,0.06394639463946365,297.2909077,0.0812993882776099
0.0014001400140014003,46.0,3.739150668287406,0.0644064406440641,297.2909077,0.08128588409320447
0.0014101410141014103,46.0,3.7385319927797296,0.06486648664866455,297.2909077,0.08127243462564629
0.0014201420142014203,46.0,3.7379158115380524,0.065326532653265,297.2909077,0.08125903938126201
0.0014301430143014303,46.0,3.737302102195795,0.06578657865786545,297.2909077,0.08124569787382163
0.0014401440144014405,46.0,3.7366908427219045,0.0662466246624659,297.2909077,0.08123240962438923
0.0014501450145014503,46.0,3.736082011414145,0.06670667066706636,297.2909077,0.08121917416117706
0.0014601460146014603,46.0,3.7354755868925325,0.0671667166716668,297.2909077,0.08120599101940287
0.0014701470147014703,46.0,3.7348715480929253,0.06762676267626726,297.2909077,0.08119285974115055
0.0014801480148014803,46.0,3.7342698742607445,0.06808680868086771,297.2909077,0.08117977987523357
0.0014901490149014905,46.0,3.7336705449448475,0.06854685468546816,297.2909077,0.0811667509770619
0.0015001500150015003,46.0,3.733073539991537,0.06900690069006861,297.2909077,0.08115377260851167
0.0015101510151015103,46.0,3.7324788395386967,0.06946694669466906,297.2909077,0.08114084433779775
0.0015201520152015203,46.0,3.7318864240100726,0.06992699269926951,297.2909077,0.08112796573934941
0.0015301530153015303,46.0,3.731296274109662,0.07038703870386996,297.2909077,0.08111513639368831
0.0015401540154015405,46.0,3.730708370816254,0.07084708470847041,297.2909077,0.08110235588730987
0.0015501550155015502,46.0,3.730122695378072,0.07130713071307086,297.2909077,0.08108962381256679
0.0015601560156015602,46.0,3.729539229307546,0.07176717671767131,297.2909077,0.08107693976755535
0.0015701570157015702,46.0,3.728957954376198,0.07222722272227176,297.2909077,0.0810643033560043
0.0015801580158015802,46.0,3.7283788526096457,0.07268726872687221,297.2909077,0.08105171418716621
0.0015901590159015904,46.0,3.727801906282714,0.07314731473147267,297.2909077,0.08103917187571118
0.0016001600160016002,46.0,3.727227097914667,0.07360736073607312,297.2909077,0.0810266760416232
0.0016101610161016102,46.0,3.726654410264522,0.07406740674067357,297.2909077,0.0810142263100983
0.0016201620162016202,46.0,3.726083826326498,0.07452745274527402,297.2909077,0.0810018223114456
0.0016301630163016302,46.0,3.7255153293255456,0.07498749874987447,297.2909077,0.08098946368099012
0.0016401640164016404,46.0,3.7249489027129807,0.07544754475447492,297.2909077,0.08097715005897785
0.0016501650165016502,46.0,3.724384530162224,0.07590759075907537,297.2909077,0.08096488109048314
0.0016601660166016602,46.0,3.723822195564622,0.07636763676367582,297.2909077,0.08095265642531788
0.0016701670167016702,46.0,3.7232618830253683,0.07682768276827627,297.2909077,0.08094047571794279
0.0016801680168016802,46.0,3.722703576859519,0.07728772877287672,297.2909077,0.08092833862738084
0.0016901690169016904,46.0,3.7221472615880833,0.07774777477747717,297.2909077,0.08091624481713225
0.0017001700170017002,46.0,3.721592921934213,0.07820782078207762,297.2909077,0.08090419395509159
0.0017101710171017102,46.0,3.721040542819477,0.07866786678667807,297.2909077,0.08089218571346689
0.0017201720172017201,46.0,3.7204901093602003,0.07912791279127852,297.2909077,0.08088021976870001
0.0017301730173017301,46.0,3.7199416068639053,0.07958795879587897,297.2909077,0.08086829580138924
0.0017401740174017404,46.0,3.7193950208258206,0.08004800480047942,297.2909077,0.08085641349621349
0.0017501750175017501,46.0,3.7188503369254593,0.08050805080507988,297.2909077,0.08084457254185781
0.0017601760176017601,46.0,3.7183075410232878,0.08096809680968033,297.2909077,0.08083277263094103
0.0017701770177017703,46.0,3.717766619157456,0.08142814281428078,297.2909077,0.0808210134599447
0.0017801780178017803,46.0,3.7172275575406086,0.08188818881888123,297.2909077,0.08080929472914367
0.0017901790179017905,46.0,3.7166903425567424,0.08234823482348168,297.2909077,0.08079761614253787
0.0018001800180018003,46.0,3.7161549607581694,0.08280828082808213,297.2909077,0.08078597740778629
0.0018101810181018105,46.0,3.7156213988625115,0.08326832683268258,297.2909077,0.08077437823614156
0.0018201820182018203,46.0,3.7150896437497685,0.08372837283728303,297.2909077,0.08076281834238627
0.0018301830183018303,46.0,3.7145596824594724,0.08418841884188348,297.2909077,0.08075129744477114
0.0018401840184018405,46.0,3.714031502187864,0.08464846484648393,297.2909077,0.08073981526495357
0.0018501850185018503,46.0,3.7135050902851683,0.08510851085108438,297.2909077,0.08072837152793844
0.0018601860186018605,46.0,3.712980434252895,0.08556855685568483,297.2909077,0.08071696596201945
0.0018701870187018703,46.0,3.712457521741221,0.08602860286028528,297.2909077,0.08070559829872219
0.0018801880188018803,46.0,3.711936340546411,0.08648864886488573,297.2909077,0.08069426827274807
0.0018901890189018905,46.0,3.7114168786083153,0.08694869486948618,297.2909077,0.0806829756219199
0.0019001900190019003,46.0,3.7108991240078932,0.08740874087408664,297.2909077,0.08067172008712811
0.0019101910191019105,46.0,3.710383064964811,0.08786878687868709,297.2909077,0.0806605014122785
0.0019201920192019205,46.0,3.7098686898350666,0.08832883288328754,297.2909077,0.08064931934424058
0.0019301930193019302,46.0,3.709355987108706,0.08878887888788799,297.2909077,0.08063817363279795
0.0019401940194019405,46.0,3.7088449454075336,0.08924892489248844,297.2909077,0.08062706403059856
0.0019501950195019502,46.0,3.7083355534829163,0.08970897089708889,297.2909077,0.08061599029310687
0.0019601960196019607,46.0,3.707827800213601,0.09016901690168934,297.2909077,0.08060495217855655
0.0019701970197019704,46.0,3.707321674603605,0.09062906290628979,297.2909077,0.08059394944790445
0.0019801980198019807,46.0,3.706817165780122,0.09108910891089024,297.2909077,0.08058298186478527
0.0019901990199019904,46.0,3.7063142629914996,0.09154915491549069,297.2909077,0.08057204919546739
0.0020002000200020006,46.0,3.7058129556052344,0.09200920092009114,297.2909077,0.08056115120880944
0.0020102010201020104,46.0,3.705313233106029,0.09246924692469159,297.2909077,0.08055028767621802
0.0020202020202020206,46.0,3.704815085093863,0.09292929292929204,297.2909077,0.08053945837160571
0.0020302030203020304,46.0,3.7043185012821374,0.0933893389338925,297.2909077,0.08052866307135081
0.0020402040204020406,46.0,3.703823471495828,0.09384938493849294,297.2909077,0.08051790155425713
0.0020502050205020504,46.0,3.703329985669688,0.0943094309430934,297.2909077,0.08050717360151496
0.0020602060206020606,46.0,3.702838033846488,0.09476947694769385,297.2909077,0.08049647899666279
0.0020702070207020704,46.0,3.702347606175289,0.0952295229522943,297.2909077,0.08048581752554976
0.0020802080208020806,46.0,3.701858692909754,0.09568956895689475,297.2909077,0.080475188976299
0.0020902090209020904,46.0,3.7013712844064877,0.0961496149614952,297.2909077,0.08046459313927147
0.0021002100210021006,46.0,3.7008853711234106,0.09660966096609565,297.2909077,0.08045402980703066
0.0021102110211021104,46.0,3.7004009436181713,0.0970697069706961,297.2909077,0.08044349877430808
0.0021202120212021206,46.0,3.6999179925465913,0.09752975297529655,297.2909077,0.08043299983796938
0.0021302130213021304,46.0,3.699436508661123,0.097989798979897,297.2909077,0.08042253279698093
0.0021402140214021406,46.0,3.698956482809361,0.09844984498449745,297.2909077,0.08041209745237742
0.0021502150215021503,46.0,3.6984779059325774,0.0989098909890979,297.2909077,0.08040169360722994
0.0021602160216021606,46.0,3.6980007690642687,0.09936993699369835,297.2909077,0.08039132106661454
0.0021702170217021703,46.0,3.697525063328759,0.0998299829982988,297.2909077,0.08038097963758171
0.0021802180218021805,46.0,3.697050779939808,0.10029002900289925,297.2909077,0.08037066912912626
0.0021902190219021903,46.0,3.6965779101992546,0.1007500750074997,297.2909077,0.08036038935215771
0.0022002200220022005,46.0,3.6961064454956896,0.10121012101210015,297.2909077,0.08035014011947152
0.0022102210221022103,46.0,3.6956363773031504,0.1016701670167006,297.2909077,0.08033992124572066
0.0022202220222022205,46.0,3.6951676971798433,0.10213021302130106,297.2909077,0.0803297325473879
0.0022302230223022303,46.0,3.694700396766889,0.1025902590259015,297.2909077,0.08031957384275847
0.00224022402240224,46.0,3.6942344677870897,0.10305030503050196,297.2909077,0.08030944495189325
0.0022502250225022503,46.0,3.693769902043724,0.10351035103510241,297.2909077,0.08029934569660269
0.0022602260226022605,46.0,3.6933066914193664,0.10397039703970286,297.2909077,0.08028927590042101
0.0022702270227022703,46.0,3.692844827874726,0.10443044304430331,297.2909077,0.080279235388581
0.0022802280228022805,46.0,3.692384303447505,0.10489048904890376,297.2909077,0.08026922398798923
0.00229022902290229,46.0,3.6919251102512813,0.10535053505350421,297.2909077,0.08025924152720176
0.0023002300230023005,46.0,3.691467240474422,0.10581058105810466,297.2909077,0.08024928783640048
0.0023102310231023103,46.0,3.6910106863789944,0.10627062706270511,297.2909077,0.08023936274736944
0.0023202320232023205,46.0,3.6905554402997174,0.10673067306730556,297.2909077,0.08022946609347212
0.0023302330233023302,46.0,3.690101494642936,0.10719071907190601,297.2909077,0.08021959770962904
0.00234023402340234,46.0,3.6896488418855866,0.10765076507650646,297.2909077,0.08020975743229536
0.0023502350235023502,46.0,3.689197474574211,0.10811081108110691,297.2909077,0.08019994509943937
0.0023602360236023604,46.0,3.6887473853239885,0.10857085708570736,297.2909077,0.08019016055052149
0.0023702370237023707,46.0,3.6882985668177497,0.10903090309030782,297.2909077,0.08018040362647282
0.0023802380238023804,46.0,3.687851011805056,0.10949094909490827,297.2909077,0.08017067416967513
0.00239023902390239,46.0,3.6874047131012695,0.10995099509950872,297.2909077,0.08016097202394064
0.0024002400240024004,46.0,3.6869596635866384,0.11041104110410917,297.2909077,0.08015129703449214
0.0024102410241024106,46.0,3.686515856205414,0.11087108710870962,297.2909077,0.08014164904794378
0.0024202420242024204,46.0,3.6860732839649657,0.11133113311331007,297.2909077,0.08013202791228187
0.0024302430243024306,46.0,3.6856319399349364,0.11179117911791052,297.2909077,0.08012243347684644
0.00244024402440244,46.0,3.685191817246381,0.11225122512251097,297.2909077,0.08011286559231263
0.0024502450245024506,46.0,3.6847529090909497,0.11271127112711142,297.2909077,0.08010332411067282
0.0024602460246024604,46.0,3.684315208720077,0.11317131713171187,297.2909077,0.08009380888521907
0.0024702470247024706,46.0,3.683878709444169,0.11363136313631232,297.2909077,0.08008431977052542
0.0024802480248024804,46.0,3.68344340463183,0.11409140914091277,297.2909077,0.08007485662243108
0.0024902490249024906,46.0,3.6830092877090923,0.11455145514551322,297.2909077,0.08006541929802374
0.0025002500250025004,46.0,3.6825763521586516,0.11501150115011367,297.2909077,0.08005600765562286
0.0025102510251025106,46.0,3.6821445915191298,0.11547154715471412,297.2909077,0.08004662155476369
0.0025202520252025204,46.0,3.6817139993843426,0.11593159315931457,297.2909077,0.08003726085618136
0.0025302530253025306,46.0,3.6812845694025826,0.11639163916391503,297.2909077,0.08002792542179528
0.0025402540254025404,46.0,3.6808562952759116,0.11685168516851548,297.2909077,0.08001861511469373
0.0025502550255025506,46.0,3.680429170759471,0.11731173117311593,297.2909077,0.08000932979911894
0.0025602560256025603,46.0,3.6800031896608028,0.11777177717771638,297.2909077,0.08000006934045223
0.0025702570257025706,46.0,3.679578345839175,0.11823182318231683,297.2909077,0.07999083360519946
0.0025802580258025803,46.0,3.6791546332049303,0.11869186918691728,297.2909077,0.07998162246097675
0.0025902590259025905,46.0,3.6787320457188404,0.11915191519151773,297.2909077,0.07997243577649653
0.0026002600260026003,46.0,3.678310577391464,0.11961196119611818,297.2909077,0.07996327342155357
0.0026102610261026105,46.0,3.6778902222825316,0.12007200720071863,297.2909077,0.07995413526701156
0.0026202620262026203,46.0,3.6774709745003324,0.12053205320531908,297.2909077,0.07994502118478984
0.0026302630263026305,46.0,3.6770528282011017,0.12099209920991953,297.2909077,0.07993593104785003
0.0026402640264026403,46.0,3.67663577758844,0.12145214521451998,297.2909077,0.07992686473018348
0.0026502650265026505,46.0,3.676219816912723,0.12191219121912043,297.2909077,0.07991782210679832
0.0026602660266026603,46.0,3.6758049404705373,0.12237223722372088,297.2909077,0.07990880305370733
0.0026702670267026705,46.0,3.6753911426041093,0.12283228322832133,297.2909077,0.07989980744791542
0.0026802680268026803,46.0,3.6749784177007507,0.12329232923292179,297.2909077,0.07989083516740762
0.0026902690269026905,46.0,3.674566760192329,0.12375237523752224,297.2909077,0.07988188609113758
0.0027002700270027003,46.0,3.6741561645547143,0.12421242124212269,297.2909077,0.07987296009901552
0.0027102710271027105,46.0,3.673746625307262,0.12467246724672314,297.2909077,0.079864057071897
0.0027202720272027203,46.0,3.673338137012295,0.1251325132513236,297.2909077,0.07985517689157164
0.0027302730273027305,46.0,3.6729306942745983,0.12559255925592405,297.2909077,0.07984631944075214
0.0027402740274027402,46.0,3.6725242917409044,0.1260526052605245,297.2909077,0.07983748460306314
0.0027502750275027505,46.0,3.6721189240994216,0.12651265126512495,297.2909077,0.0798286722630309
0.0027602760276027607,46.0,3.67171458607933,0.1269726972697254,297.2909077,0.0798198823060724
0.0027702770277027704,46.0,3.671311272450319,0.12743274327432585,297.2909077,0.0798111146184852
0.0027802780278027807,46.0,3.670908978022112,0.1278927892789263,297.2909077,0.07980236908743722
0.0027902790279027904,46.0,3.6705076976440068,0.12835283528352676,297.2909077,0.07979364560095667
0.0028002800280028006,46.0,3.670107426204421,0.1288128812881272,297.2909077,0.07978494404792219
0.0028102810281028104,46.0,3.669708158630443,0.12927292729272766,297.2909077,0.07977626431805311
0.0028202820282028206,46.0,3.6693098898874075,0.1297329732973281,297.2909077,0.07976760630190016
0.002830283028302831,46.0,3.6689126149784377,0.13019301930192856,297.2909077,0.0797589698908356
0.0028402840284028406,46.0,3.6685163289440395,0.130653065306529,297.2909077,0.07975035497704433
0.0028502850285028504,46.0,3.668121026861684,0.13111311131112946,297.2909077,0.07974176145351487
0.0028602860286028606,46.0,3.667726703845378,0.1315731573157299,297.2909077,0.07973318921402996
0.0028702870287028704,46.0,3.667333355045275,0.13203320332033036,297.2909077,0.07972463815315815
0.002880288028802881,46.0,3.666940975647268,0.1324932493249308,297.2909077,0.07971610816624496
0.0028902890289028904,46.0,3.6665495608725998,0.13295329532953126,297.2909077,0.07970759914940434
0.0029002900290029006,46.0,3.6661591059774747,0.1334133413341317,297.2909077,0.07969911099951033
0.0029102910291029104,46.0,3.6657696062526774,0.13387338733873216,297.2909077,0.07969064361418864
0.0029202920292029206,46.0,3.6653810570231986,0.13433343334333261,297.2909077,0.07968219689180867
0.002930293029302931,46.0,3.664993453647866,0.13479347934793307,297.2909077,0.07967377073147534
0.0029402940294029406,46.0,3.664606791518977,0.13525352535253352,297.2909077,0.07966536503302124
0.0029502950295029503,46.0,3.664221066061949,0.13571357135713397,297.2909077,0.07965697969699889
0.0029602960296029606,46.0,3.6638362727349634,0.13617361736173442,297.2909077,0.07964861462467311
0.0029702970297029703,46.0,3.663452407028606,0.13663366336633487,297.2909077,0.07964026971801318
