Time [h],Current [A],Terminal voltage [V],Discharge capacity [A.h],Volume-averaged cell temperature [K],Actual resistance [Ohm]
0.4968496849684969,2.3,3.8512783610221346,1.1427542754275744,297.2909077,1.6744688526183196
0.49704970497049705,2.3,3.8511865989129928,1.1432143214321748,297.2909077,1.6744289560491274
0.49724972497249725,2.3,3.8510948550008663,1.1436743674367753,297.2909077,1.6743890673916813
0.49744974497449745,2.3,3.851003129287016,1.1441344134413758,297.2909077,1.674349186646529
0.49764976497649765,2.3,3.8509114217727025,1.1445944594459763,297.2909077,1.6743093138142187
0.4978497849784979,2.3,3.8508197324591875,1.1450545054505767,297.2909077,1.674269448895299
0.49804980498049806,2.3,3.850728061347728,1.1455145514551772,297.2909077,1.6742295918903167
0.49824982498249826,2.3,3.850636408439583,1.1459745974597777,297.2909077,1.674189742799819
0.49844984498449846,2.3,3.850544773736014,1.1464346434643782,297.2909077,1.6741499016243542
0.4986498649864987,2.3,3.8504531572382765,1.1468946894689787,297.2909077,1.674110068364468
0.4988498849884988,2.3,3.8503615589476294,1.1473547354735791,297.2909077,1.6740702430207086
0.49904990499049906,2.3,3.8502699788653323,1.1478147814781796,297.2909077,1.674030425593623
0.49924992499249926,2.3,3.8501784169926396,1.14827482748278,297.2909077,1.6739906160837565
0.4994499449944995,2.3,3.8500868733308082,1.1487348734873806,297.2909077,1.673950814491656
0.49964996499649966,2.3,3.8499953478810967,1.149194919491981,297.2909077,1.6739110208178682
0.49984998499849986,2.3,3.8499038406447585,1.1496549654965815,297.2909077,1.6738712350629386
0.5000500050005,2.3,3.849812351623051,1.150115011501182,297.2909077,1.6738314572274136
0.5002500250025003,2.3,3.8497208808172276,1.1505750575057825,297.2909077,1.6737916873118381
0.5004500450045005,2.3,3.849629428228544,1.151035103510383,297.2909077,1.6737519253167583
0.5006500650065007,2.3,3.8495379938582532,1.1514951495149834,297.2909077,1.673712171242719
0.5008500850085008,2.3,3.849446577707611,1.151955195519584,297.2909077,1.6736724250902657
0.5010501050105011,2.3,3.8493551797778673,1.1524152415241844,297.2909077,1.6736326868599425
0.5012501250125013,2.3,3.849263800070279,1.1528752875287849,297.2909077,1.6735929565522953
0.5014501450145015,2.3,3.8491724385860953,1.1533353335333854,297.2909077,1.6735532341678676
0.5016501650165016,2.3,3.8490810953265693,1.1537953795379858,297.2909077,1.6735135197072042
0.5018501850185019,2.3,3.8489897702929525,1.1542554255425863,297.2909077,1.673473813170849
0.5020502050205021,2.3,3.8488984634864964,1.1547154715471868,297.2909077,1.6734341145593463
0.5022502250225023,2.3,3.848807174908449,1.1551755175517873,297.2909077,1.6733944238732388
0.5024502450245024,2.3,3.8487159045600636,1.1556355635563877,297.2909077,1.6733547411130714
0.5026502650265027,2.3,3.848624652442588,1.1560956095609882,297.2909077,1.6733150662793863
0.5028502850285029,2.3,3.84853341855727,1.1565556555655887,297.2909077,1.6732753993727263
0.5030503050305031,2.3,3.8484422029053604,1.1570157015701892,297.2909077,1.673235740393635
0.5032503250325032,2.3,3.848351005488106,1.1574757475747897,297.2909077,1.673196089342655
