Time [h],Current [A],Terminal voltage [V],Discharge capacity [A.h],Volume-averaged cell temperature [K],Actual resistance [Ohm]
0.0,82.8,3.7615712785844,0.0,297.2909077,0.04542960481382126
5.556111166672223e-06,82.8,3.7604643038213803,0.00046004600460045997,297.2909077,0.04541623555339831
1.1112222333344446e-05,82.8,3.75931485618516,0.0009200920092009199,297.2909077,0.045402353335569565
1.666833350001667e-05,82.8,3.758127878221798,0.00138013801380138,297.2909077,0.045388017852920265
2.2224444666688893e-05,82.8,3.7569083785933888,0.0018401840184018399,297.2909077,0.04537328959653851
2.7780555833361117e-05,82.8,3.7556609364282734,0.0023002300230023,297.2909077,0.045358223869906684
3.333666700003334e-05,82.8,3.7543890274983878,0.00276027602760276,297.2909077,0.04534286265094671
3.8892778166705565e-05,82.8,3.7530960193161835,0.0032203220322032195,297.2909077,0.045327246610098834
4.4448889333377786e-05,82.8,3.7517848740043336,0.0036803680368036797,297.2909077,0.04531141152179147
5.000500050005001e-05,82.8,3.7504581953135414,0.004140414041404139,297.2909077,0.045295388832289146
5.5561111666722234e-05,82.8,3.749118279635041,0.004600460046004599,297.2909077,0.04527920627578552
6.111722283339445e-05,82.8,3.747767158654661,0.0050605060506050585,297.2909077,0.04526288838954905
6.667333400006668e-05,82.8,3.7464066350745373,0.005520552055205518,297.2909077,0.045246456945344654
7.222944516673891e-05,82.8,3.7450383126450775,0.005980598059805978,297.2909077,0.04522993131213862
7.778555633341113e-05,82.8,3.743663621532205,0.006440644064406437,297.2909077,0.04521332876246625
8.334166750008335e-05,82.8,3.7422838398496263,0.006900690069006897,297.2909077,0.04519666473248341
8.889777866675557e-05,82.8,3.7409001120249257,0.007360736073607357,297.2909077,0.045179953043779295
9.44538898334278e-05,82.8,3.7395134645377794,0.007820782078207817,297.2909077,0.045163206093451445
0.00010001000100010001,82.8,3.738124819467108,0.008280828082808276,297.2909077,0.04514643501771869
0.00010556611216677223,82.8,3.7367350062012377,0.008740874087408736,297.2909077,0.04512964983334828
0.00011112222333344447,82.8,3.7353447716006833,0.009200920092009195,297.2909077,0.04511285956039473
0.00011667833450011668,82.8,3.7339547888516504,0.009660966096609654,297.2909077,0.04509607232912621
0.0001222344456667889,82.8,3.732565665206301,0.010121012101210114,297.2909077,0.04507929547350605
0.00012779055683346114,82.8,3.731177952326321,0.010581058105810573,297.2909077,0.04506253565611499
0.00013334666800013335,82.8,3.729792138149818,0.011041104110411032,297.2909077,0.04504579876992534
0.00013890277916680559,82.8,3.728408666259612,0.011501150115011492,297.2909077,0.04502909017221754
0.00014445889033347782,82.8,3.727027940441366,0.011961196119611951,297.2909077,0.04501241473963003
0.00015001500150015003,82.8,3.725650325432244,0.01242124212421241,297.2909077,0.04499577687720102
0.00015557111266682226,82.8,3.7242761506048625,0.01288128812881287,297.2909077,0.04497918056286066
0.00016112722383349447,82.8,3.7229057132537497,0.013341334133413329,297.2909077,0.04496262938712258
0.0001666833350001667,82.8,3.721539281533995,0.013801380138013788,297.2909077,0.044946126588574824
0.00017223944616683894,82.8,3.7201770970947243,0.014261426142614247,297.2909077,0.04492967508568508
0.00017779555733351114,82.8,3.718819377444005,0.014721472147214707,297.2909077,0.04491327750536238
0.00018335166850018335,82.8,3.717466318076811,0.015181518151815166,297.2909077,0.04489693620865714
0.0001889077796668556,82.8,3.716118094393438,0.015641564156415627,297.2909077,0.044880653313930416
0.00019446389083352782,82.8,3.7147748634321034,0.016101610161016085,297.2909077,0.04486443071777903
0.00020002000200020003,82.8,3.713436765436426,0.016561656165616542,297.2909077,0.0448482701139665
0.0002055761131668723,82.8,3.7121039252758385,0.017021702170217,297.2909077,0.044832173010577764
0.00021113222433354447,82.8,3.710776453734757,0.017481748174817457,297.2909077,0.04481614074558885
0.0002166883355002167,82.8,3.709454448684347,0.017941794179417915,297.2909077,0.04480017450101868
0.00022224444666688894,82.8,3.7081379961491003,0.018401840184018373,297.2909077,0.04478427531581039
0.00022780055783356114,82.8,3.7068271712789658,0.01886188618861883,297.2909077,0.04476844409757205
0.00023335666900023335,82.8,3.705522039236568,0.019321932193219288,297.2909077,0.04475268163329189
0.0002389127801669056,82.8,3.704222656007866,0.019781978197819745,297.2909077,0.044736988599128814
0.0002444688913335778,82.8,3.702929069143789,0.020242024202420203,297.2909077,0.04472136556936943
0.0002500250025002501,82.8,3.7016413158158534,0.02070207020702066,297.2909077,0.04470581299294509
0.0002555811136669223,82.8,3.700359431377477,0.021162116211621118,297.2909077,0.044690331296829436
0.0002611372248335945,82.8,3.699083441928433,0.021622162216221576,297.2909077,0.04467492079623711
0.0002666933360002667,82.8,3.6978133675316966,0.022082208220822033,297.2909077,0.0446595817334746
0.00027224944716693896,82.8,3.6965492226961065,0.02254225422542249,297.2909077,0.0446443142837694
0.00027780555833361117,82.8,3.695291016820555,0.02300230023002295,297.2909077,0.04462911856063472
0.0002833616695002834,82.8,3.6940387546030733,0.023462346234623406,297.2909077,0.04461399462081007
0.00028891778066695564,82.8,3.6927924364179208,0.023922392239223864,297.2909077,0.04459894246881547
0.00029447389183362785,82.8,3.691552061020943,0.02438243824382432,297.2909077,0.044583962089624916
0.00030003000300030005,82.8,3.6903176187336344,0.02484248424842478,297.2909077,0.04456905336634824
0.00030558611416697226,82.8,3.6890890989418788,0.025302530253025236,297.2909077,0.044554216170795635
0.0003111422253336445,82.8,3.687866487947321,0.025762576257625694,297.2909077,0.044539450337528035
0.00031669833650031673,82.8,3.6866497692208524,0.02622262226222615,297.2909077,0.044524755666918506
0.00032225444766698894,82.8,3.685438923637135,0.02668266826682661,297.2909077,0.044510131927984725
