Time [h],Current [A],Terminal voltage [V],Discharge capacity [A.h],Volume-averaged cell temperature [K]
0.0,90.0,3.7439534586527805,0.0,297.2909077
0.00016671667166716673,90.0,3.699909428052573,0.015004500450045002,297.2909077
0.00033343334333433346,90.0,3.6577524692220234,0.030009000900090014,297.2909077
0.0005001500150015001,90.0,3.621309159048585,0.045013501350135016,297.2909077
0.0006668666866686669,90.0,3.5895054596365235,0.06001800180018003,297.2909077
0.0008335833583358336,90.0,3.561208467331696,0.07502250225022503,297.2909077
0.0010003000300030003,90.0,3.535575641836387,0.09002700270027005,297.2909077
0.0011670167016701672,90.0,3.511997125085803,0.10503150315031506,297.2909077
0.0013337333733373338,90.0,3.4900229277802706,0.12003600360036004,297.2909077
0.0015004500450045005,90.0,3.46930582276281,0.13504050405040507,297.2909077
0.0016671667166716672,90.0,3.4495589670176408,0.1500450045004501,297.2909077
0.001833883388338834,90.0,3.4305215466273378,0.16504950495049509,297.2909077
0.0020006000600060006,90.0,3.411922411439659,0.1800540054005401,297.2909077
0.0021673167316731672,90.0,3.3934219885127304,0.19505850585058504,297.2909077
0.0023340334033403343,90.0,3.374479598758499,0.21006300630063,297.2909077
0.002500750075007501,90.0,3.353874742914379,0.22506750675067497,297.2909077
0.0026674667466746677,90.0,3.3248835170417728,0.24007200720071997,297.2909077
0.0026782786473316857,90.0,3.321116170238988,0.24104507825985158,297.2909077
