Time [h],Current [A],Terminal voltage [V],Discharge capacity [A.h],Volume-averaged cell temperature [K]
0.0,22.5,3.9694540130748255,0.0,297.2909077
0.00016671667166716673,22.5,3.9598469424921223,0.0037511251125112513,297.2909077
0.00033343334333433346,22.5,3.950759643926334,0.0075022502250225,297.2909077
0.0005001500150015001,22.5,3.9425834534976385,0.011253375337533749,297.2909077
0.0006668666866686669,22.5,3.935238564044597,0.015004500450044998,297.2909077
0.0008335833583358336,22.5,3.9285803600780707,0.018755625562556246,297.2909077
0.0010003000300030003,22.5,3.922482206282683,0.022506750675067497,297.2909077
0.0011670167016701672,22.5,3.9168446682165485,0.02625787578757875,297.2909077
0.0013337333733373338,22.5,3.9115931736379492,0.030009000900089993,297.2909077
0.0015004500450045005,22.5,3.906669115519715,0.033760126012601234,297.2909077
0.0016671667166716672,22.5,3.902026762398383,0.037511251125112485,297.2909077
0.001833883388338834,22.5,3.8976297789320893,0.04126237623762374,297.2909077
0.0020006000600060006,22.5,3.8934487284118053,0.04501350135013499,297.2909077
0.0021673167316731672,22.5,3.8894593772800463,0.04876462646264625,297.2909077
0.0023340334033403343,22.5,3.885641480604445,0.0525157515751575,297.2909077
0.002500750075007501,22.5,3.8819779013202167,0.056266876687668756,297.2909077
0.0026674667466746677,22.5,3.8784539722640954,0.06001800180018,297.2909077
0.0028341834183418344,22.5,3.8750570201455776,0.06376912691269125,297.2909077
0.003000900090009001,22.5,3.871776018120333,0.06752025202520251,297.2909077
0.003167616761676168,22.5,3.8686012770010865,0.07127137713771375,297.2909077
0.0033343334333433344,22.5,3.8655242433110106,0.07502250225022497,297.2909077
0.003501050105010501,22.5,3.862537329139019,0.07877362736273621,297.2909077
0.003667766776677668,22.5,3.8596337720299814,0.08252475247524749,297.2909077
0.003834483448344835,22.5,3.856807520908067,0.08627587758775873,297.2909077
0.004001200120012001,22.5,3.8540531417207613,0.09002700270026999,297.2909077
0.004167916791679168,22.5,3.851365738944094,0.09377812781278125,297.2909077
0.0043346334633463345,22.5,3.84874088945548,0.09752925292529248,297.2909077
0.0045013501350135016,22.5,3.8461745719487332,0.10128037803780372,297.2909077
0.004668066806680669,22.5,3.843663147040528,0.10503150315031497,297.2909077
0.004834783478347836,22.5,3.8412033055540125,0.10878262826282621,297.2909077
0.005001500150015002,22.5,3.8387920279548355,0.11253375337533747,297.2909077
0.005168216821682168,22.5,3.8364265552859282,0.1162848784878487,297.2909077
0.005334933493349335,22.5,3.8341043614040773,0.12003600360035994,297.2909077
0.0055016501650165025,22.5,3.831823129140567,0.12378712871287122,297.2909077
0.005668366836683669,22.5,3.8295807205080385,0.12753825382538247,297.2909077
0.005835083508350836,22.5,3.827375119864282,0.13128937893789375,297.2909077
0.006001800180018002,22.5,3.825204508410696,0.13504050405040502,297.2909077
0.006168516851685169,22.5,3.8230690829571516,0.13879162916291626,297.2909077
0.006335233523352336,22.5,3.820965167264038,0.14254275427542754,297.2909077
0.0065019501950195025,22.5,3.8188913650310075,0.14629387938793878,297.2909077
0.006668666866686669,22.5,3.8168463791009923,0.15004500450045005,297.2909077
0.006835383538353835,22.5,3.8148290027191005,0.1537961296129613,297.2909077
0.007002100210021002,22.5,3.8128381116617036,0.15754725472547254,297.2909077
0.00716881688168817,22.5,3.8108726571402465,0.16129837983798379,297.2909077
0.007335533553355336,22.5,3.8089316593966,0.16504950495049503,297.2909077
0.0075022502250225035,22.5,3.807014201917258,0.1688006300630063,297.2909077
0.00766896689668967,22.5,3.8051194262024657,0.17255175517551755,297.2909077
0.007835683568356837,22.5,3.8032465270338314,0.17630288028802882,297.2909077
0.008002400240024002,22.5,3.8013947481901194,0.18005400540054006,297.2909077
0.00816911691169117,22.5,3.7995633785662735,0.1838051305130513,297.2909077
0.008335833583358336,22.5,3.7977517486544885,0.18755625562556258,297.2909077
0.008502550255025502,22.5,3.795959227350851,0.19130738073807385,297.2909077
0.008669266926692669,22.5,3.794185219053756,0.1950585058505851,297.2909077
0.008835983598359836,22.5,3.792429161023721,0.19880963096309634,297.2909077
0.009002700270027003,22.5,3.7906905209774266,0.20256075607560758,297.2909077
0.009169416941694172,22.5,3.7889688073005505,0.20631188118811886,297.2909077
0.009336133613361337,22.5,3.7872635223718003,0.21006300630063013,297.2909077
0.009502850285028504,22.5,3.785574209840666,0.2138141314131414,297.2909077
0.009669566956695672,22.5,3.783900440092922,0.21756525652565267,297.2909077
0.009836283628362837,22.5,3.7822418046294666,0.22131638163816394,297.2909077
0.010003000300030004,22.5,3.7805979146363144,0.22506750675067522,297.2909077
0.01016971697169717,22.5,3.778968399671403,0.2288186318631865,297.2909077
0.010336433643364337,22.5,3.777352906457509,0.23256975697569776,297.2909077
0.010503150315031504,22.5,3.775751097771686,0.23632088208820903,297.2909077
0.01066986698669867,22.5,3.774162651422481,0.2400720072007203,297.2909077
0.010836583658365838,22.5,3.7725872593071723,0.24382313231323158,297.2909077
0.011003300330033005,22.5,3.7710246265418554,0.24757425742574285,297.2909077
0.01117001700170017,22.5,3.7694744706580625,0.2513253825382541,297.2909077
0.011336733673367337,22.5,3.767936520860073,0.25507650765076534,297.2909077
0.011503450345034505,22.5,3.7664105173376923,0.2588276327632766,297.2909077
0.011670167016701672,22.5,3.764896210629755,0.2625787578757878,297.2909077
0.011836883688368839,22.5,3.763393361034038,0.26632988298829907,297.2909077
0.012003600360036004,22.5,3.761901738059685,0.2700810081008103,297.2909077
0.012170317031703171,22.5,3.7604211199186004,0.27383213321332156,297.2909077
0.012337033703370338,22.5,3.7589512930525824,0.2775832583258328,297.2909077
0.012503750375037505,22.5,3.7574920516932715,0.28133438343834405,297.2909077
0.012670467046704673,22.5,3.756043197452266,0.2850855085508553,297.2909077
0.01283718371837184,22.5,3.7546045389389504,0.28883663366336654,297.2909077
0.013003900390039005,22.5,3.7531758914038513,0.2925877587758778,297.2909077
0.013170617061706172,22.5,3.751757076405503,0.296338883888389,297.2909077
0.013337333733373338,22.5,3.7503479214989786,0.30009000900090027,297.2909077
0.013504050405040505,22.5,3.7489482562824485,0.3038411341134115,297.2909077
0.01367076707670767,22.5,3.747557923366354,0.30759225922592276,297.2909077
0.013837483748374837,22.5,3.7461767666003016,0.311343384338434,297.2909077
0.014004200420042004,22.5,3.7448046347713975,0.31509450945094525,297.2909077
0.014170917091709171,22.5,3.7434413813785357,0.3188456345634565,297.2909077
0.01433763376337634,22.5,3.7420868644202483,0.32259675967596774,297.2909077
0.014504350435043507,22.5,3.7407409461951096,0.326347884788479,297.2909077
0.014671067106710673,22.5,3.739403493113801,0.3300990099009902,297.2909077
0.01483778377837784,22.5,3.7380743755220154,0.33385013501350147,297.2909077
0.015004500450045007,22.5,3.736753467533401,0.3376012601260127,297.2909077
0.015171217121712172,22.5,3.735440646871904,0.34135238523852396,297.2909077
0.01533793379337934,22.5,3.7341357947228033,0.3451035103510352,297.2909077
0.015504650465046505,22.5,3.7328387955918823,0.34885463546354645,297.2909077
0.015671367136713674,22.5,3.731549539560866,0.3526057605760577,297.2909077
0.01583808380838084,22.5,3.7302679148537585,0.35635688568856894,297.2909077
0.016004800480048004,22.5,3.7289938151747877,0.3601080108010802,297.2909077
0.016171517151715175,22.5,3.7277271370556884,0.3638591359135914,297.2909077
0.01633823382338234,22.5,3.726467779748138,0.36761026102610267,297.2909077
0.01650495049504951,22.5,3.725215645121617,0.3713613861386139,297.2909077
0.016671667166716673,0.0,3.9042001171106553,0.3750007805683841,297.2909077
0.016838383838383843,0.0,3.9156858112314916,0.3750007805683841,297.2909077
0.017005100510051004,0.0,3.9248178091375694,0.3750007805683841,297.2909077
0.017171817181718174,0.0,3.93235249858466,0.3750007805683841,297.2909077
0.017338533853385338,0.0,3.9387451471589694,0.3750007805683841,297.2909077
0.01750525052505251,0.0,3.9442916257092433,0.3750007805683841,297.2909077
0.017671967196719672,0.0,3.949188816252893,0.3750007805683841,297.2909077
0.01783868386838684,0.0,3.953572835797259,0.3750007805683841,297.2909077
0.018005400540054006,0.0,3.9575393078535046,0.3750007805683841,297.2909077
0.018172117211721173,0.0,3.9611597673356878,0.3750007805683841,297.2909077
0.018338833883388344,0.0,3.9644883105718045,0.3750007805683841,297.2909077
0.018505550555055504,0.0,3.9675668929346117,0.3750007805683841,297.2909077
0.018672267226722675,0.0,3.970428823529513,0.3750007805683841,297.2909077
0.01883898389838984,0.0,3.9731010454523874,0.3750007805683841,297.2909077
0.01900570057005701,0.0,3.97560571232153,0.3750007805683841,297.2909077
0.019172417241724173,0.0,3.9779613042288386,0.3750007805683841,297.2909077
0.019339133913391343,0.0,3.9801834239515794,0.3750007805683841,297.2909077
0.019505850585058507,0.0,3.9822853830820506,0.3750007805683841,297.2909077
0.019672567256725674,0.0,3.984278626291814,0.3750007805683841,297.2909077
0.01983928392839284,0.0,3.986173101875402,0.3750007805683841,297.2909077
0.020006000600060008,0.0,3.9879775011921503,0.3750007805683841,297.2909077
0.020172717271727175,0.0,3.9896994616183843,0.3750007805683841,297.2909077
0.02033943394339434,0.0,3.9913457302887525,0.3750007805683841,297.2909077
0.020506150615061506,0.0,3.9929222960375186,0.3750007805683841,297.2909077
0.020672867286728673,0.0,3.994434497301103,0.3750007805683841,297.2909077
0.020839583958395844,0.0,3.9958871109183915,0.3750007805683841,297.2909077
0.021006300630063007,0.0,3.997284426058039,0.3750007805683841,297.2909077
0.021173017301730178,0.0,3.9986303215852987,0.3750007805683841,297.2909077
0.02133973397339734,0.0,3.9999282869071715,0.3750007805683841,297.2909077
0.02150645064506451,0.0,4.001181481469566,0.3750007805683841,297.2909077
0.021673167316731676,0.0,4.002392775871549,0.3750007805683841,297.2909077
0.021839883988398843,0.0,4.003564782659186,0.3750007805683841,297.2909077
0.02200660066006601,0.0,4.004699885349136,0.3750007805683841,297.2909077
0.022173317331733174,0.0,4.005800263090507,0.3750007805683841,297.2909077
0.02234003400340034,0.0,4.006867931715034,0.3750007805683841,297.2909077
0.022506750675067508,0.0,4.007904768834318,0.3750007805683841,297.2909077
0.022673467346734675,0.0,4.008910517607237,0.3750007805683841,297.2909077
0.022840184018401842,0.0,4.009888970379204,0.3750007805683841,297.2909077
0.02300690069006901,0.0,4.010841524520172,0.3750007805683841,297.2909077
0.023173617361736176,0.0,4.011769473613499,0.3750007805683841,297.2909077
0.023340334033403343,0.0,4.01267401700497,0.3750007805683841,297.2909077
0.02350705070507051,0.0,4.013556268340159,0.3750007805683841,297.2909077
0.023673767376737678,0.0,4.01441726321229,0.3750007805683841,297.2909077
0.023840484048404845,0.0,4.0152579660258345,0.3750007805683841,297.2909077
0.02400720072007201,0.0,4.016079276166634,0.3750007805683841,297.2909077
0.024173917391739175,0.0,4.01688203355665,0.3750007805683841,297.2909077
0.024340634063406343,0.0,4.017667023660964,0.3750007805683841,297.2909077
0.02450735073507351,0.0,4.018434982006309,0.3750007805683841,297.2909077
0.024674067406740677,0.0,4.019186598262272,0.3750007805683841,297.2909077
0.024840784078407844,0.0,4.019922519930677,0.3750007805683841,297.2909077
0.02500750075007501,0.0,4.020643355683845,0.3750007805683841,297.2909077
0.025174217421742175,0.0,4.021349678387072,0.3750007805683841,297.2909077
0.025340934093409345,0.0,4.022042027838462,0.3750007805683841,297.2909077
0.02550765076507651,0.0,4.022720907110162,0.3750007805683841,297.2909077
