Time [h],Current [A],Terminal voltage [V],Discharge capacity [A.h],Volume-averaged cell temperature [K]
0.0,69.0,3.7976235019099582,0.0,297.2909077
6.6673334000066676e-06,69.0,3.796515276008883,0.0004600460046004601,297.2909077
1.3334666800013335e-05,69.0,3.7953664019346025,0.00092009200920092,297.2909077
2.000200020002e-05,69.0,3.7941820498519423,0.0013801380138013801,297.2909077
2.666933360002667e-05,69.0,3.792967379436569,0.0018401840184018403,297.2909077
3.333666700003334e-05,69.0,3.791726936002133,0.0023002300230023005,297.2909077
4.000400040004e-05,69.0,3.790464339974322,0.0027602760276027602,297.2909077
4.6671333800046666e-05,69.0,3.7891829430479813,0.0032203220322032195,297.2909077
5.333866720005334e-05,69.0,3.7878857179165113,0.0036803680368036793,297.2909077
6.000600060006001e-05,69.0,3.786575263939996,0.004140414041404139,297.2909077
6.667333400006668e-05,69.0,3.785253861420025,0.004600460046004598,297.2909077
7.334066740007333e-05,69.0,3.7839235167350154,0.005060506050605058,297.2909077
8.000800080008e-05,69.0,3.782585999997426,0.005520552055205517,297.2909077
8.667533420008668e-05,69.0,3.781242876623161,0.005980598059805976,297.2909077
9.334266760009333e-05,69.0,3.7798955339358105,0.0064406440644064365,297.2909077
0.00010001000100010001,69.0,3.7785452037038665,0.006900690069006897,297.2909077
0.00010667733440010668,69.0,3.777192981328436,0.007360736073607357,297.2909077
0.00011334466780011333,69.0,3.7758398422578487,0.007820782078207817,297.2909077
0.00012001200120012002,69.0,3.774486656093018,0.008280828082808276,297.2909077
0.00012667933460012667,69.0,3.773134198760355,0.008740874087408736,297.2909077
0.00013334666800013335,69.0,3.771783163058876,0.009200920092009195,297.2909077
0.00014001400140014,69.0,3.770434167833164,0.009660966096609654,297.2909077
0.00014668133480014666,69.0,3.7690877659795943,0.010121012101210114,297.2909077
0.00015334866820015334,69.0,3.7677444514573883,0.010581058105810573,297.2909077
0.00016001600160016,69.0,3.766404665447682,0.011041104110411032,297.2909077
0.0001666833350001667,69.0,3.7650688059797037,0.011501150115011492,297.2909077
0.00017335066840017336,69.0,3.7637372129263262,0.011961196119611951,297.2909077
0.00018001800180018,69.0,3.76241019927959,0.01242124212421241,297.2909077
0.00018668533520018666,69.0,3.7610880435279794,0.01288128812881287,297.2909077
0.00019335266860019335,69.0,3.7597709930106076,0.013341334133413329,297.2909077
0.00020002000200020003,69.0,3.758459266909947,0.013801380138013788,297.2909077
0.0002066873354002067,69.0,3.7571530589276914,0.014261426142614247,297.2909077
0.00021335466880021336,69.0,3.7558525396821003,0.014721472147214707,297.2909077
0.00022002200220022,69.0,3.754557858859904,0.015181518151815166,297.2909077
0.00022668933560022667,69.0,3.7532691471513657,0.015641564156415627,297.2909077
0.00023335666900023335,69.0,3.7519865179933256,0.016101610161016085,297.2909077
0.00024002400240024003,69.0,3.7507100691418063,0.016561656165616542,297.2909077
0.00024669133580024666,69.0,3.7494398840930194,0.017021702170217,297.2909077
0.00025335866920025334,69.0,3.748176033369253,0.017481748174817457,297.2909077
0.00026002600260026,69.0,3.7469185756840693,0.017941794179417915,297.2909077
